1,12925.692741400644,12907.292946529335
2,12336.11298362206,12328.409308189335
3,11852.87536236297,11846.20370844436
4,11479.77399697207,11473.245282475265
5,11160.648626264201,11153.30029534169
6,10859.11156720831,10872.132303257054
7,10517.09716256808,10583.990531928352
8,10152.060349057927,10266.27556638659
9,9847.95212506162,10027.894212191728
10,9520.760512001809,9765.567627247465
11,9245.501677279324,9572.047825259078
12,8950.727000389046,9396.638709947163
13,8655.526154266803,9216.989377588747
14,8340.25667997179,9038.7192901317
15,8046.7316886922135,8936.206088287485
16,7758.764344144371,8803.460055182115
17,7460.978261048772,8701.833669999674
18,7171.000702680681,8595.658096630546
19,6904.118009825204,8534.468584008697
20,6612.517899612917,8433.73241423147
21,6354.8039794991855,8350.989840920714
22,6094.424863284731,8301.331086317121
23,5855.089839628981,8254.833643546353
24,5624.720664780739,8192.01819375229
25,5401.090647408662,8121.961243504302
26,5184.263413884609,8122.161900597581
27,4971.508416103956,8047.0046589460835
28,4774.096176983106,7985.0950962037505
29,4583.158118470112,8013.710041204925
30,4400.794293329997,7982.881982425271
31,4224.19380159244,7932.489393418257
32,4055.0534502098867,7955.884165541605
33,3897.799650408335,7933.493479532179
34,3744.4170998223794,7886.353582847823
35,3599.586545990329,7886.30371508011
36,3452.751750362564,7870.052128564113
37,3318.5949686056506,7830.9222912686055
38,3179.608027548966,7837.042032370816
39,3050.4783490653926,7838.865361287208
40,2935.0895974633295,7778.640344970348
41,2818.694145284014,7754.9820671730795
42,2695.1095341131627,7786.334828193624
43,2590.837805205036,7754.107115388952
44,2483.1628362240654,7739.412693624704
45,2373.779425898963,7715.50139861957
46,2294.7020277876927,7689.161609194364
47,2201.452054714696,7708.5499683436055
48,2122.8355166213705,7685.384845974851
49,2041.7070723225029,7649.306124191432
50,1972.6815656980664,7662.368429179693
51,1898.8709525022718,7677.63772656753
52,1835.7518056025865,7659.281502624336
53,1772.214598057962,7644.680647609266
54,1706.079837172448,7642.988400526095
55,1642.944457011828,7639.524695967114
56,1592.1446255822332,7616.072319451234
