1,1,12909.672887747322,12910.851953463849
1,2,12909.435190760114,12909.659960612034
1,1,12906.202789330258,12906.773039945183
1,6,12907.068118780726,12907.632139185605
1,11,12911.48481353923,12911.55532923281
1,16,12907.907860056706,12908.154502866033
1,21,12910.430107332204,12910.964462316128
1,26,12910.864495659058,12911.151684549724
1,31,12909.683951464673,12909.816877031122
1,36,12910.370608550213,12910.537413548816
